frame,player_id,x_center,y_center
281,159,639,363
281,172,773,321
281,134,284,265
281,176,738,354
281,164,428,263
281,177,8,438
281,157,974,258
281,171,598,285
281,167,600,297
281,175,716,327
281,174,720,334
282,173,46,354
282,172,785,327
282,159,632,362
282,134,289,266
282,177,11,434
282,164,429,256
282,171,603,287
282,174,717,346
282,176,432,273
282,157,974,259
282,175,727,347
282,178,608,305
282,179,609,320
282,167,608,297
282,180,697,164
283,173,56,352
283,177,14,434
283,172,795,330
283,134,297,265
283,164,435,264
283,174,714,346
283,159,632,361
283,167,611,286
283,175,726,347
283,157,973,258
283,180,697,165
284,173,67,353
284,177,19,437
284,134,305,267
284,172,803,330
284,175,713,347
284,164,437,264
284,167,610,295
284,159,618,361
284,157,972,261
284,180,697,166
284,174,645,341
285,177,27,439
285,173,75,355
285,175,710,348
285,134,316,269
285,172,812,330
285,164,436,264
285,159,614,362
285,167,612,293
285,174,641,341
285,180,698,167
285,157,970,253
286,177,35,438
286,134,327,270
286,172,826,331
286,159,610,360
286,164,437,267
286,181,84,370
286,173,82,357
286,175,702,330
286,174,646,352
286,180,698,168
286,182,79,347
286,157,970,258
286,183,703,367
286,184,439,280
286,167,613,289
287,177,44,441
287,134,336,272
287,172,840,331
287,159,605,355
287,173,93,360
287,175,705,349
287,184,440,281
287,174,647,344
287,164,433,262
287,180,700,169
287,167,615,298
287,182,438,267
287,183,970,266
287,157,970,250
288,172,853,331
288,159,600,353
288,173,103,360
288,134,344,275
288,177,49,443
288,164,439,263
288,167,619,298
288,184,697,346
288,174,653,343
288,180,700,170
288,183,972,271
288,175,698,371
289,172,864,332
289,134,351,277
289,177,61,444
289,159,591,355
289,173,112,359
289,167,622,298
289,164,439,263
289,184,694,348
289,175,696,364
289,174,658,344
289,183,667,345
290,172,874,334
290,173,119,357
290,134,359,277
290,177,71,444
290,159,585,355
290,164,441,263
290,167,623,296
290,184,692,349
290,183,660,342
291,172,880,336
291,159,582,354
291,173,128,358
291,134,369,278
291,164,443,263
291,167,625,296
291,177,78,443
291,185,78,472
291,186,974,269
291,184,688,367
291,187,690,334
291,183,659,337
291,188,684,332
291,189,705,172
291,190,682,360
292,172,888,337
292,177,84,444
292,159,579,353
292,173,136,357
292,167,626,296
292,134,380,278
292,186,973,270
292,164,445,265
292,190,682,364
292,183,660,335
292,187,686,338
292,189,707,172
292,184,685,353
293,177,96,441
293,172,899,337
293,173,147,355
293,159,575,353
293,134,392,277
293,167,628,295
293,164,450,266
293,186,975,272
293,183,662,336
293,190,683,364
293,187,686,338
294,172,910,338
294,177,106,442
294,164,452,267
294,159,576,353
294,167,632,296
294,134,401,278
294,173,156,359
294,190,686,363
294,191,157,373
294,186,978,272
294,187,689,340
294,192,680,329
294,183,666,329
294,193,658,329
295,177,114,444
295,172,920,339
295,159,575,354
295,164,454,268
295,167,633,296
295,134,410,278
295,190,684,362
295,187,690,341
295,191,171,376
295,194,168,347
295,186,981,272
295,183,658,324
295,192,684,336
295,195,716,175
295,193,410,290
295,173,163,354
296,177,121,446
296,159,570,352
296,164,457,269
296,172,928,342
296,191,177,361
296,167,632,296
296,192,694,336
296,186,984,271
296,187,682,361
296,134,412,270
296,190,688,366
296,193,422,293
296,195,718,176
296,173,678,328
296,183,668,324
297,177,133,447
297,191,192,361
297,159,565,350
297,172,935,340
297,164,457,269
297,193,422,283
297,167,632,297
297,192,693,334
297,187,680,359
297,186,988,270
297,190,693,373
297,183,663,324
297,173,676,327
297,195,722,176
298,159,562,349
298,164,459,270
298,172,947,342
298,191,200,361
298,167,634,298
298,177,145,446
298,193,429,287
298,183,662,329
298,190,681,358
298,192,695,344
298,186,991,269
298,187,144,475
298,173,677,332
299,159,561,349
299,172,956,339
299,187,154,445
299,191,211,359
299,167,633,299
299,164,459,269
299,183,663,328
299,193,448,289
299,196,697,369
299,177,440,288
299,173,694,338
299,190,683,360
299,186,994,269
299,192,689,364
300,191,221,355
300,159,560,348
300,187,165,445
300,172,963,337
300,173,699,340
300,192,693,362
300,177,456,293
300,196,667,324
300,190,629,288
300,197,449,267
300,164,455,270
300,193,462,275
300,183,635,314
300,186,999,271
300,167,633,297
301,187,176,444
301,193,460,279
301,159,558,346
301,191,231,355
301,172,970,337
301,167,633,299
301,173,702,340
301,164,680,343
301,186,1004,269
301,192,698,367
301,190,641,301
301,177,4,353
302,159,561,343
302,187,189,444
302,172,979,337
302,191,244,357
302,193,446,264
302,177,473,295
302,190,637,302
302,173,703,341
302,164,675,343
302,186,1008,274
302,198,7,382
302,192,702,367
302,199,742,180
303,187,197,445
303,159,563,342
303,172,987,338
303,191,252,358
303,177,477,294
303,193,448,263
303,190,633,303
303,198,10,387
303,200,12,322
303,192,702,362
303,164,685,329
303,173,703,336
303,186,1014,279
303,199,746,179
304,201,207,447
304,159,566,342
304,198,17,386
304,172,996,337
304,193,450,266
304,191,260,360
304,177,481,294
304,190,635,304
304,200,14,322
304,187,206,462
304,173,707,341
304,186,1017,274
304,199,750,179
304,164,672,332
305,172,1005,338
305,198,24,386
305,193,451,266
305,200,13,323
305,191,269,359
305,177,487,295
305,187,215,448
305,159,570,342
305,202,639,322
305,190,628,298
305,173,715,335
305,186,1019,277
305,203,702,353
305,201,558,342
305,199,754,180
305,204,653,308
305,164,639,305
306,193,451,266
306,172,1014,340
306,198,30,389
306,200,18,333
306,177,493,293
306,201,563,340
306,159,573,340
306,173,720,334
306,190,623,306
306,186,1026,274
306,191,277,358
306,187,223,429
306,204,281,376
306,205,225,475
306,203,703,351
306,164,683,336
306,202,636,317
306,199,758,181
307,172,1020,343
307,200,26,334
307,198,40,390
307,191,287,357
307,193,449,266
307,201,575,335
307,177,498,292
307,190,624,308
307,173,722,337
307,159,690,345
307,187,236,447
307,205,236,474
307,186,1031,274
307,199,762,180
308,193,444,266
308,206,299,355
308,200,32,333
308,177,504,290
308,173,728,336
308,172,1027,344
308,159,688,341
308,198,55,391
308,207,632,318
308,201,563,335
308,186,1035,271
308,191,246,435
308,190,627,308
308,205,246,475
308,187,246,457
309,193,440,266
309,206,311,355
309,172,1034,346
309,200,46,335
309,177,510,290
309,159,694,342
309,173,732,338
309,187,254,471
309,198,65,391
309,190,559,325
309,191,252,422
309,207,626,299
309,186,772,181
309,201,567,348
310,206,318,353
310,198,73,390
310,172,1040,345
310,187,265,448
310,200,55,336
310,193,440,266
310,191,515,290
310,173,735,338
310,159,695,342
310,190,561,322
310,177,1047,273
310,207,635,312
310,186,776,182
310,201,563,354
311,187,274,445
311,193,440,265
311,206,325,353
311,198,82,389
311,172,1046,344
311,191,519,289
311,200,59,336
311,159,696,344
311,173,741,338
311,208,619,313
311,190,564,324
311,207,630,312
311,209,580,350
311,201,576,345
311,186,780,182
311,210,605,313
311,211,585,354
311,177,1051,271
312,198,93,388
312,191,523,288
312,193,440,266
312,172,1051,344
312,206,332,355
312,201,571,336
312,187,284,446
312,200,65,335
312,173,748,337
312,159,695,342
312,207,624,318
312,186,784,182
312,208,278,423
312,210,615,317
312,177,1056,280
313,191,527,288
313,172,1057,342
313,198,104,388
313,208,292,448
313,200,72,336
313,193,439,265
313,206,343,355
313,173,752,334
313,210,620,316
313,187,291,465
313,201,574,335
313,159,693,341
313,186,788,182
313,207,687,329
313,177,1058,273
314,198,112,390
314,208,298,449
314,201,582,334
314,191,533,290
314,206,352,353
314,200,79,335
314,172,1060,341
314,193,436,263
314,173,756,333
314,210,622,324
314,207,686,328
314,159,699,341
314,186,792,182
315,198,122,391
315,172,1065,342
315,159,693,335
315,191,537,292
315,206,359,352
315,173,758,332
315,200,86,334
315,193,430,263
315,210,620,330
315,208,303,445
315,201,581,326
315,207,304,467
315,212,306,483
315,186,796,183
316,198,136,392
316,172,1068,342
316,200,90,334
316,159,693,332
316,191,538,291
316,206,366,350
316,173,763,331
316,207,316,476
316,193,427,262
316,201,587,329
316,210,618,332
316,208,307,430
317,172,1070,343
317,206,371,348
317,159,692,330
317,198,146,391
317,191,538,291
317,200,92,333
317,173,764,331
317,193,423,260
317,201,582,328
317,210,615,337
317,208,316,441
317,207,318,475
318,198,152,390
318,159,690,329
318,172,1070,344
318,200,95,334
318,173,767,332
318,191,534,289
318,193,419,261
318,207,325,477
318,213,376,362
318,208,320,426
318,214,374,327
318,215,801,181
318,206,375,348
318,210,615,341
318,216,1070,279
318,201,572,324
319,159,686,328
319,173,767,332
319,208,329,449
319,172,1070,347
319,198,157,388
319,200,95,333
319,191,530,287
319,193,412,260
319,206,378,348
319,201,568,324
319,216,1072,282
319,215,801,180
319,210,609,342
320,159,681,328
320,172,1071,349
320,208,331,448
320,173,764,330
320,198,163,387
320,200,92,331
320,191,525,287
320,193,404,261
320,217,373,329
320,201,561,321
320,206,382,363
320,216,1074,284
321,159,674,327
321,208,330,449
321,198,167,389
321,172,1068,349
321,173,761,328
321,200,90,330
321,191,519,285
321,201,548,318
321,193,397,261
321,217,374,333
321,216,1082,288
321,206,382,362
321,218,796,180
322,173,755,325
322,198,172,389
322,159,663,326
322,208,328,450
322,200,83,329
322,172,1063,348
322,201,542,318
322,191,513,277
322,216,1083,288
322,206,375,343
322,193,389,262
322,218,792,180
323,172,1056,345
323,173,749,326
323,159,650,325
323,200,77,329
323,206,372,343
323,193,375,260
323,191,504,273
323,216,1084,292
323,198,176,389
323,219,328,474
323,201,534,317
323,208,322,435
323,218,785,179
323,220,505,301
324,159,637,322
324,172,1047,344
324,173,740,322
324,198,174,389
324,208,318,451
324,200,68,329
324,206,366,344
324,193,359,260
324,191,493,264
324,216,1084,294
324,201,518,318
324,220,491,306
324,218,777,178
325,172,1033,344
325,173,730,320
325,198,167,388
325,200,57,329
325,206,359,342
325,159,620,320
325,193,345,258
325,208,310,450
325,221,310,467
325,191,478,268
325,220,500,321
325,201,476,319
325,222,1135,244
326,172,1019,345
326,198,160,387
326,206,352,341
326,173,719,321
326,193,330,256
326,200,50,329
326,159,603,319
326,221,304,475
326,191,468,268
326,201,456,320
326,208,295,424
326,220,481,321
327,172,1002,346
327,198,155,385
327,206,341,340
327,200,36,327
327,159,587,317
327,193,316,255
327,173,707,322
327,221,294,475
327,191,454,268
327,223,287,446
327,201,446,321
327,224,293,454
327,220,456,322
327,208,286,426
327,225,1081,309
328,198,151,385
328,224,284,448
328,206,330,340
328,172,990,348
328,200,25,326
328,173,695,323
328,193,300,255
328,159,573,316
328,191,440,271
328,201,430,323
329,206,319,340
329,173,683,322
329,172,977,348
329,200,15,325
329,193,282,254
329,198,145,386
329,226,274,475
329,201,411,325
329,159,556,317
329,191,426,271
329,224,275,449
329,227,717,176
330,224,262,450
330,172,964,347
330,173,674,320
330,206,310,340
330,198,139,388
330,193,263,253
330,226,262,468
330,200,10,324
330,159,538,317
330,191,411,269
330,201,385,318
330,227,537,346
331,224,248,451
331,173,664,319
331,198,145,389
331,206,301,338
331,172,950,347
331,193,244,253
331,159,523,299
331,191,397,269
331,201,369,325
331,226,397,286
331,227,516,349
331,228,690,175
332,224,235,451
332,198,142,390
332,206,290,338
332,193,224,254
332,172,934,345
332,173,655,316
332,191,382,281
332,159,505,301
332,226,381,296
332,227,500,346
332,201,351,327
333,198,133,389
333,224,222,452
333,172,920,342
333,193,205,255
333,206,278,336
333,173,643,313
333,191,367,283
333,226,366,297
333,201,489,317
333,159,489,299
333,227,475,347
334,172,908,339
334,193,188,255
334,224,209,453
334,198,125,387
334,173,632,308
334,206,266,336
334,201,465,319
334,191,353,283
334,226,352,297
334,227,649,175
335,193,173,257
335,172,897,337
335,198,118,387
335,224,200,453
335,173,621,306
335,206,251,335
335,201,449,319
335,191,340,284
336,193,159,256
336,224,193,453
336,172,885,336
336,198,116,387
336,173,613,305
336,201,437,318
336,206,238,335
336,191,330,263
336,229,327,301
337,198,116,390
337,193,147,256
337,224,187,452
337,172,875,335
337,173,606,304
337,201,426,319
337,206,228,334
337,191,318,262
337,229,315,300
337,230,934,293
338,172,867,335
338,193,136,255
338,224,182,453
338,198,118,390
338,206,218,334
338,173,600,308
338,201,417,320
338,229,305,301
338,191,308,263
339,198,121,390
339,224,175,453
339,193,125,253
339,172,858,332
339,201,407,319
339,206,210,334
339,173,592,308
339,229,295,301
339,231,594,295
339,191,298,264
339,232,972,238
339,233,598,284
339,234,596,174
340,172,849,336
340,193,114,253
340,198,116,391
340,224,168,456
340,231,587,311
340,206,203,335
340,201,400,320
340,229,285,302
340,191,288,280
340,173,905,301
340,233,236,321
340,234,588,175
341,198,116,389
341,172,840,337
341,193,104,253
341,224,158,457
341,231,581,315
341,191,278,284
341,201,390,322
341,229,277,298
341,206,199,334
341,233,225,322
341,235,958,236
341,236,202,352
341,237,196,316
341,173,900,307
342,172,831,339
342,224,156,457
342,198,115,386
342,193,95,250
342,231,574,317
342,201,381,318
342,229,269,302
342,191,271,284
342,236,190,347
342,206,186,330
342,233,213,319
342,237,585,297
343,172,823,340
343,224,152,460
343,231,570,320
343,198,118,385
343,193,89,251
343,229,262,305
343,201,370,320
343,206,180,316
343,236,196,343
343,191,265,286
343,238,944,238
343,237,583,300
344,224,148,461
344,231,567,320
344,193,81,252
344,172,817,339
344,201,365,321
344,191,256,287
344,198,124,389
344,236,190,343
344,239,135,387
344,206,176,328
344,237,182,317
344,238,939,241
345,172,812,336
345,224,144,460
345,231,568,318
345,193,66,251
345,201,355,319
345,191,252,285
345,198,144,483
345,239,146,387
345,236,184,346
345,206,183,329
345,240,162,327
345,237,181,309
345,241,146,371
345,242,555,175
345,243,160,333
346,224,140,463
346,201,347,321
346,193,63,254
346,172,807,338
346,231,569,318
346,236,246,288
346,243,152,326
346,206,180,345
346,237,178,319
346,244,945,223
346,191,246,275
346,241,150,372
346,245,928,242
347,224,136,460
347,193,52,255
347,172,803,335
347,236,337,321
347,201,571,315
347,191,241,288
347,237,175,332
347,241,157,392
347,243,144,316
347,231,866,321
347,206,38,256
348,193,47,255
348,224,135,461
348,172,797,335
348,236,331,321
348,201,575,314
348,191,236,288
348,231,863,323
348,243,135,316
348,237,174,333
348,246,152,324
348,247,175,356
348,241,162,392
348,248,926,324
348,206,162,377
348,249,172,316
349,224,132,462
349,172,791,336
349,236,325,325
349,193,42,257
349,241,170,387
349,201,576,314
349,231,859,326
349,191,231,290
349,246,148,327
349,243,133,318
349,249,169,317
350,236,319,325
350,193,40,257
350,172,786,335
350,201,576,312
350,241,173,389
350,224,130,493
350,249,130,438
350,191,227,290
350,243,138,313
350,231,854,327
351,201,576,309
351,193,39,255
351,236,314,324
351,241,185,388
351,172,781,334
351,224,130,491
351,191,223,289
351,250,131,457
351,251,162,329
351,243,134,313
351,249,131,438
351,231,850,326
351,252,129,314
351,253,530,177
352,201,578,308
352,172,776,335
352,193,36,255
352,241,198,392
352,251,161,330
352,236,310,321
352,224,133,493
352,191,221,289
352,250,132,458
352,252,26,255
352,243,131,310
352,254,591,282
352,231,849,327
352,253,528,178
352,255,305,355
353,172,772,339
353,201,579,311
353,250,134,466
353,236,306,328
353,251,161,335
353,241,204,401
353,193,32,260
353,252,20,260
353,243,128,312
353,191,218,288
353,253,525,183
353,231,846,328
353,224,216,311
354,172,768,342
354,201,581,311
354,243,124,312
354,251,157,335
354,193,32,262
354,250,132,465
354,256,134,491
354,236,301,322
354,252,216,295
354,241,208,403
354,231,845,331
354,191,215,275
354,253,522,184
354,224,215,310
354,257,915,333
355,172,763,339
355,193,30,260
355,243,122,307
355,241,218,399
355,231,844,327
355,251,156,334
355,224,210,312
355,191,212,273
355,250,131,461
355,201,584,310
355,256,133,491
355,236,296,329
355,252,130,440
356,201,593,310
356,172,759,338
356,251,154,334
356,193,27,260
356,231,843,326
356,191,210,292
356,241,226,395
356,250,135,465
356,243,119,302
356,236,293,313
356,252,18,260
356,256,217,432
356,224,517,182
357,172,754,342
357,241,230,400
357,201,599,315
357,250,136,471
357,252,27,265
357,251,151,339
357,256,137,488
357,191,209,297
357,231,844,330
357,236,294,329
357,193,117,305
357,224,515,186
357,243,117,291
357,258,913,334
357,259,128,443
358,250,138,473
358,241,237,401
358,201,601,317
358,252,27,270
358,172,746,343
358,193,117,307
358,251,151,342
358,236,287,325
358,191,206,287
358,259,203,319
358,224,513,190
359,250,136,472
359,252,28,268
359,241,245,394
359,172,742,343
359,201,602,312
359,251,150,340
359,193,117,305
359,236,285,320
359,260,206,298
359,259,201,317
359,191,206,281
360,250,134,466
360,201,605,306
360,252,30,262
360,241,254,391
360,251,149,335
360,172,739,328
360,236,283,319
360,193,117,297
360,260,204,294
360,261,841,327
360,259,202,307
360,191,291,357
360,262,748,361
360,263,745,349
361,250,134,469
361,201,608,306
361,252,32,263
361,251,148,336
361,172,736,331
361,236,281,322
361,193,116,298
361,241,264,397
361,260,203,292
361,264,203,278
361,259,200,308
361,261,840,329
361,262,510,185
361,263,741,355
362,250,135,476
362,172,733,340
362,201,611,310
362,252,34,270
362,251,143,340
362,236,279,330
362,193,122,302
362,264,202,280
362,259,198,321
362,241,281,403
362,262,509,190
362,265,293,369
363,201,616,312
363,250,138,475
363,172,730,339
363,236,278,329
363,264,202,305
363,251,144,341
363,193,126,300
363,259,138,503
363,266,22,276
363,252,36,272
363,241,295,403
363,262,508,192
364,250,141,475
364,172,727,337
364,201,622,312
364,259,142,499
364,236,279,329
364,251,146,341
364,193,128,295
364,241,309,402
364,264,200,305
364,266,32,275
364,252,43,272
364,262,509,192
365,172,724,336
365,201,626,311
365,250,144,474
365,193,131,293
365,241,315,400
365,252,42,270
365,251,145,340
365,264,200,303
365,236,278,331
365,266,32,271
365,259,144,493
365,262,509,192
366,241,325,393
366,172,716,336
366,201,631,311
366,252,46,267
366,264,199,301
366,193,134,290
366,250,149,471
366,251,145,338
366,266,31,267
366,236,277,329
366,262,509,189
367,241,335,396
367,172,704,336
367,250,152,474
367,266,41,268
367,201,636,311
367,264,198,302
367,251,147,339
367,236,275,329
367,193,137,292
367,252,137,281
367,267,130,315
367,262,509,191
368,250,158,478
368,172,702,340
368,268,56,272
368,201,641,311
368,266,44,273
368,241,347,403
368,251,145,343
368,264,199,307
368,236,275,333
368,269,197,329
368,193,142,295
368,267,131,318
368,270,127,318
368,262,509,195
368,252,143,284
369,172,697,339
369,250,159,478
369,201,645,308
369,268,61,271
369,241,353,404
369,251,140,342
369,266,50,276
369,264,198,307
369,269,197,329
369,193,146,284
369,262,509,195
369,236,275,333
369,267,137,328
370,250,160,474
370,268,68,268
370,201,649,305
370,172,694,335
370,264,198,305
370,267,141,339
370,193,142,289
370,241,364,397
370,236,274,331
370,251,368,427
370,262,509,193
372,271,62,324
